energy,total.dn,total.up,Mn.s.up,Mn.s.dn,Mn.p.up,Mn.p.dn,Mn.d.up,Mn.d.dn,Li.s.up,Li.s.dn,Li.p.up,Li.p.dn,Li.d.up,Li.d.dn,Si.s.up,Si.s.dn,Si.p.up,Si.p.dn,Si.d.up,Si.d.dn
 +5.8895,8.184e-01,7.297e-01,2.110e-02,2.850e-02,6.080e-02,4.750e-02,3.470e-02,7.840e-02,1.990e-02,1.910e-02,4.420e-02,5.770e-02,0.000e+00,0.000e+00,1.540e-02,1.230e-02,6.990e-02,7.020e-02,3.390e-02,4.090e-02
 +5.9227,7.911e-01,7.087e-01,1.950e-02,2.580e-02,6.030e-02,4.700e-02,3.390e-02,7.560e-02,1.940e-02,1.950e-02,4.340e-02,5.550e-02,0.000e+00,0.000e+00,1.480e-02,1.190e-02,6.700e-02,6.790e-02,3.320e-02,3.970e-02
 +5.9560,7.746e-01,6.759e-01,1.650e-02,2.380e-02,5.970e-02,4.700e-02,3.290e-02,7.370e-02,1.900e-02,2.010e-02,4.210e-02,5.400e-02,0.000e+00,0.000e+00,1.400e-02,1.170e-02,6.210e-02,6.640e-02,3.210e-02,3.890e-02
 +5.9893,7.722e-01,6.717e-01,1.530e-02,2.260e-02,6.030e-02,4.770e-02,3.310e-02,7.320e-02,1.900e-02,2.110e-02,4.260e-02,5.330e-02,0.000e+00,0.000e+00,1.370e-02,1.170e-02,6.110e-02,6.590e-02,3.200e-02,3.910e-02
 +6.0225,7.753e-01,6.902e-01,1.540e-02,2.160e-02,6.160e-02,4.880e-02,3.470e-02,7.320e-02,1.950e-02,2.210e-02,4.400e-02,5.310e-02,0.000e+00,0.000e+00,1.390e-02,1.180e-02,6.300e-02,6.570e-02,3.320e-02,3.940e-02
 +6.0558,7.862e-01,7.074e-01,1.540e-02,2.110e-02,6.280e-02,5.020e-02,3.610e-02,7.350e-02,2.010e-02,2.300e-02,4.530e-02,5.350e-02,0.000e+00,0.000e+00,1.420e-02,1.210e-02,6.470e-02,6.650e-02,3.400e-02,4.020e-02
 +6.0891,7.935e-01,7.099e-01,1.530e-02,2.110e-02,6.270e-02,5.100e-02,3.650e-02,7.290e-02,2.030e-02,2.340e-02,4.530e-02,5.340e-02,0.000e+00,0.000e+00,1.430e-02,1.230e-02,6.520e-02,6.730e-02,3.400e-02,4.110e-02
 +6.1223,7.909e-01,6.903e-01,1.490e-02,2.120e-02,6.080e-02,5.090e-02,3.540e-02,7.120e-02,1.950e-02,2.390e-02,4.390e-02,5.230e-02,0.000e+00,0.000e+00,1.380e-02,1.240e-02,6.410e-02,6.740e-02,3.310e-02,4.110e-02
 +6.1556,8.439e-01,6.719e-01,1.450e-02,2.300e-02,5.890e-02,5.400e-02,3.430e-02,7.520e-02,1.870e-02,2.580e-02,4.270e-02,5.570e-02,0.000e+00,0.000e+00,1.340e-02,1.530e-02,6.290e-02,7.020e-02,3.220e-02,4.390e-02
 +6.1889,9.011e-01,6.590e-01,1.410e-02,2.590e-02,5.760e-02,5.690e-02,3.370e-02,7.920e-02,1.820e-02,2.780e-02,4.180e-02,5.870e-02,0.000e+00,0.000e+00,1.320e-02,1.740e-02,6.210e-02,7.420e-02,3.160e-02,4.710e-02
 +6.2221,9.418e-01,6.449e-01,1.360e-02,2.750e-02,5.610e-02,5.930e-02,3.280e-02,8.220e-02,1.760e-02,2.970e-02,4.090e-02,6.070e-02,0.000e+00,0.000e+00,1.290e-02,1.860e-02,6.130e-02,7.680e-02,3.090e-02,4.940e-02
 +6.2554,8.857e-01,8.826e-01,2.740e-02,2.380e-02,7.320e-02,5.730e-02,3.960e-02,7.760e-02,1.800e-02,2.840e-02,5.070e-02,5.780e-02,0.000e+00,0.000e+00,1.460e-02,1.760e-02,8.940e-02,7.130e-02,4.350e-02,4.680e-02
 +6.2887,8.106e-01,6.074e-01,1.100e-02,2.030e-02,5.270e-02,5.360e-02,3.130e-02,7.070e-02,1.570e-02,2.550e-02,3.930e-02,5.380e-02,0.000e+00,0.000e+00,1.250e-02,1.610e-02,5.830e-02,6.530e-02,2.880e-02,4.310e-02
 +6.3219,7.512e-01,6.051e-01,1.040e-02,1.800e-02,5.250e-02,5.040e-02,3.150e-02,6.470e-02,1.540e-02,2.310e-02,3.960e-02,5.040e-02,0.000e+00,0.000e+00,1.240e-02,1.490e-02,5.780e-02,6.080e-02,2.870e-02,4.020e-02
 +6.3552,7.312e-01,5.935e-01,9.600e-03,1.720e-02,5.150e-02,4.930e-02,3.130e-02,6.280e-02,1.510e-02,2.220e-02,3.940e-02,4.920e-02,0.000e+00,0.000e+00,1.220e-02,1.450e-02,5.670e-02,5.940e-02,2.840e-02,3.930e-02
 +6.3885,7.230e-01,5.739e-01,8.600e-03,1.720e-02,4.950e-02,4.860e-02,3.100e-02,6.130e-02,1.480e-02,2.170e-02,3.890e-02,4.830e-02,0.000e+00,0.000e+00,1.180e-02,1.420e-02,5.490e-02,5.910e-02,2.750e-02,3.890e-02
 +6.4217,7.252e-01,5.204e-01,6.900e-03,1.730e-02,4.400e-02,4.860e-02,2.880e-02,6.130e-02,1.400e-02,2.170e-02,3.630e-02,4.840e-02,0.000e+00,0.000e+00,1.090e-02,1.420e-02,5.060e-02,5.940e-02,2.460e-02,3.930e-02
 +6.4550,7.324e-01,5.038e-01,6.300e-03,1.730e-02,4.190e-02,4.880e-02,2.850e-02,6.240e-02,1.350e-02,2.180e-02,3.570e-02,4.890e-02,0.000e+00,0.000e+00,1.050e-02,1.430e-02,4.930e-02,6.040e-02,2.370e-02,3.970e-02
 +6.4883,7.371e-01,5.063e-01,6.200e-03,1.710e-02,4.140e-02,4.880e-02,2.930e-02,6.310e-02,1.330e-02,2.190e-02,3.610e-02,4.920e-02,0.000e+00,0.000e+00,1.040e-02,1.440e-02,4.940e-02,6.110e-02,2.380e-02,4.000e-02
 +6.5215,7.387e-01,5.140e-01,6.200e-03,1.680e-02,4.130e-02,4.870e-02,3.050e-02,6.340e-02,1.310e-02,2.180e-02,3.710e-02,4.950e-02,0.000e+00,0.000e+00,1.040e-02,1.440e-02,4.990e-02,6.160e-02,2.440e-02,4.010e-02
 +6.5548,7.373e-01,5.254e-01,6.200e-03,1.630e-02,4.140e-02,4.840e-02,3.180e-02,6.360e-02,1.300e-02,2.170e-02,3.810e-02,4.960e-02,0.000e+00,0.000e+00,1.040e-02,1.430e-02,5.040e-02,6.210e-02,2.500e-02,3.980e-02
 +6.5881,7.335e-01,5.375e-01,6.200e-03,1.570e-02,4.170e-02,4.800e-02,3.320e-02,6.370e-02,1.290e-02,2.150e-02,3.920e-02,4.950e-02,0.000e+00,0.000e+00,1.040e-02,1.420e-02,5.100e-02,6.210e-02,2.560e-02,3.950e-02
 +6.6213,7.220e-01,5.581e-01,6.200e-03,1.510e-02,4.270e-02,4.690e-02,3.510e-02,6.250e-02,1.390e-02,2.080e-02,4.060e-02,4.890e-02,0.000e+00,0.000e+00,1.050e-02,1.400e-02,5.190e-02,6.180e-02,2.690e-02,3.880e-02
 +6.6546,8.345e-01,5.804e-01,6.300e-03,2.310e-02,4.370e-02,5.320e-02,3.740e-02,6.590e-02,1.440e-02,2.020e-02,4.200e-02,5.320e-02,0.000e+00,0.000e+00,1.080e-02,1.440e-02,5.330e-02,7.320e-02,2.810e-02,4.680e-02
 +6.6879,6.363e-01,5.920e-01,6.200e-03,1.070e-02,4.430e-02,4.130e-02,3.870e-02,5.580e-02,1.460e-02,1.800e-02,4.260e-02,4.480e-02,0.000e+00,0.000e+00,1.090e-02,1.290e-02,5.370e-02,5.530e-02,2.880e-02,3.360e-02
 +6.7211,6.250e-01,6.127e-01,6.500e-03,1.000e-02,4.520e-02,4.040e-02,4.010e-02,5.490e-02,1.490e-02,1.740e-02,4.400e-02,4.440e-02,0.000e+00,0.000e+00,1.110e-02,1.270e-02,5.520e-02,5.450e-02,2.970e-02,3.310e-02
 +6.7544,6.134e-01,7.205e-01,1.020e-02,9.200e-03,4.800e-02,3.950e-02,5.020e-02,5.400e-02,1.690e-02,1.690e-02,5.050e-02,4.410e-02,0.000e+00,0.000e+00,1.460e-02,1.250e-02,6.240e-02,5.380e-02,3.390e-02,3.240e-02
 +6.7877,6.025e-01,7.645e-01,9.900e-03,8.400e-03,5.180e-02,3.850e-02,5.320e-02,5.350e-02,1.810e-02,1.640e-02,5.360e-02,4.390e-02,0.000e+00,0.000e+00,1.530e-02,1.230e-02,6.580e-02,5.320e-02,3.610e-02,3.170e-02
 +6.8209,5.894e-01,8.607e-01,1.150e-02,7.500e-03,5.670e-02,3.750e-02,6.100e-02,5.310e-02,2.010e-02,1.610e-02,5.980e-02,4.380e-02,0.000e+00,0.000e+00,1.770e-02,1.200e-02,7.290e-02,5.230e-02,4.020e-02,3.090e-02
 +6.8542,5.547e-01,9.037e-01,1.230e-02,6.100e-03,5.910e-02,3.450e-02,6.430e-02,5.140e-02,2.120e-02,1.570e-02,6.230e-02,4.240e-02,0.000e+00,0.000e+00,1.880e-02,1.150e-02,7.650e-02,5.010e-02,4.190e-02,2.880e-02
 +6.8875,5.210e-01,9.166e-01,1.210e-02,5.100e-03,6.050e-02,3.190e-02,6.510e-02,4.890e-02,2.160e-02,1.510e-02,6.300e-02,4.090e-02,0.000e+00,0.000e+00,1.860e-02,1.100e-02,7.720e-02,4.790e-02,4.270e-02,2.650e-02
 +6.9207,5.138e-01,9.282e-01,1.190e-02,5.000e-03,6.160e-02,3.110e-02,6.580e-02,4.840e-02,2.210e-02,1.480e-02,6.350e-02,4.080e-02,0.000e+00,0.000e+00,1.840e-02,1.080e-02,7.810e-02,4.750e-02,4.340e-02,2.620e-02
 +6.9540,5.116e-01,9.300e-01,1.190e-02,4.900e-03,6.230e-02,3.070e-02,6.540e-02,4.830e-02,2.260e-02,1.460e-02,6.310e-02,4.080e-02,0.000e+00,0.000e+00,1.820e-02,1.070e-02,7.870e-02,4.740e-02,4.350e-02,2.610e-02
 +6.9873,5.124e-01,9.299e-01,1.190e-02,4.900e-03,6.270e-02,3.050e-02,6.420e-02,4.850e-02,2.310e-02,1.430e-02,6.210e-02,4.130e-02,0.000e+00,0.000e+00,1.790e-02,1.060e-02,8.000e-02,4.760e-02,4.330e-02,2.620e-02
 +7.0205,5.207e-01,9.502e-01,1.220e-02,4.800e-03,6.450e-02,3.060e-02,6.480e-02,4.990e-02,2.400e-02,1.430e-02,6.310e-02,4.210e-02,0.000e+00,0.000e+00,1.840e-02,1.060e-02,8.240e-02,4.820e-02,4.380e-02,2.670e-02
 +7.0538,5.326e-01,1.068e+00,1.310e-02,4.800e-03,7.540e-02,3.070e-02,7.300e-02,5.180e-02,2.940e-02,1.440e-02,7.270e-02,4.320e-02,0.000e+00,0.000e+00,2.240e-02,1.070e-02,8.990e-02,4.890e-02,4.960e-02,2.740e-02
 +7.0871,5.434e-01,1.117e+00,1.370e-02,4.800e-03,8.030e-02,3.080e-02,7.570e-02,5.340e-02,3.160e-02,1.430e-02,7.630e-02,4.410e-02,0.000e+00,0.000e+00,2.400e-02,1.070e-02,9.330e-02,4.960e-02,5.200e-02,2.790e-02
 +7.1203,5.520e-01,1.131e+00,1.390e-02,4.800e-03,8.250e-02,3.050e-02,7.600e-02,5.500e-02,3.200e-02,1.380e-02,7.770e-02,4.460e-02,0.000e+00,0.000e+00,2.450e-02,1.060e-02,9.440e-02,5.000e-02,5.310e-02,2.840e-02
 +7.1536,5.772e-01,1.123e+00,1.380e-02,4.900e-03,8.340e-02,3.150e-02,7.480e-02,5.870e-02,3.170e-02,1.520e-02,7.800e-02,4.540e-02,0.000e+00,0.000e+00,2.470e-02,1.060e-02,9.390e-02,5.130e-02,5.330e-02,2.990e-02
 +7.1869,6.025e-01,1.111e+00,1.370e-02,5.100e-03,8.380e-02,3.250e-02,7.310e-02,6.190e-02,3.110e-02,1.610e-02,7.800e-02,4.680e-02,0.000e+00,0.000e+00,2.450e-02,1.100e-02,9.310e-02,5.280e-02,5.360e-02,3.130e-02
 +7.2201,6.399e-01,1.099e+00,1.370e-02,5.400e-03,8.430e-02,3.420e-02,7.110e-02,6.660e-02,3.040e-02,1.750e-02,7.820e-02,4.930e-02,0.000e+00,0.000e+00,2.480e-02,1.160e-02,9.210e-02,5.520e-02,5.300e-02,3.320e-02
 +7.2534,6.802e-01,1.067e+00,1.320e-02,5.800e-03,8.220e-02,3.600e-02,6.810e-02,7.140e-02,2.890e-02,1.890e-02,7.620e-02,5.200e-02,0.000e+00,0.000e+00,2.390e-02,1.230e-02,8.990e-02,5.810e-02,5.160e-02,3.530e-02
 +7.2867,7.236e-01,1.018e+00,1.250e-02,6.200e-03,7.870e-02,3.790e-02,6.450e-02,7.680e-02,2.700e-02,2.050e-02,7.250e-02,5.470e-02,0.000e+00,0.000e+00,2.250e-02,1.310e-02,8.690e-02,6.110e-02,4.970e-02,3.740e-02
 +7.3199,7.652e-01,9.551e-01,1.140e-02,6.700e-03,7.360e-02,3.990e-02,6.000e-02,8.180e-02,2.450e-02,2.200e-02,6.750e-02,5.710e-02,0.000e+00,0.000e+00,2.060e-02,1.380e-02,8.290e-02,6.410e-02,4.670e-02,3.970e-02
 +7.3532,8.812e-01,9.071e-01,1.050e-02,9.700e-03,6.960e-02,4.270e-02,5.650e-02,9.860e-02,2.230e-02,2.510e-02,6.300e-02,6.270e-02,0.000e+00,0.000e+00,1.880e-02,1.700e-02,8.110e-02,7.140e-02,4.460e-02,4.500e-02
 +7.3865,9.583e-01,8.720e-01,9.700e-03,1.110e-02,6.660e-02,4.530e-02,5.380e-02,1.090e-01,2.050e-02,2.700e-02,5.960e-02,6.660e-02,0.000e+00,0.000e+00,1.750e-02,1.840e-02,8.040e-02,7.620e-02,4.300e-02,4.890e-02
 +7.4197,1.004e+00,8.236e-01,9.100e-03,1.190e-02,6.310e-02,4.700e-02,5.020e-02,1.143e-01,1.900e-02,2.840e-02,5.580e-02,6.840e-02,0.000e+00,0.000e+00,1.650e-02,1.920e-02,7.760e-02,7.960e-02,4.110e-02,5.130e-02
 +7.4530,9.832e-01,7.516e-01,8.700e-03,1.120e-02,5.810e-02,4.730e-02,4.490e-02,1.094e-01,1.820e-02,2.870e-02,5.150e-02,6.690e-02,0.000e+00,0.000e+00,1.580e-02,1.810e-02,7.060e-02,7.950e-02,3.850e-02,5.050e-02
 +7.4863,1.010e+00,6.233e-01,7.600e-03,1.160e-02,4.780e-02,4.860e-02,3.670e-02,1.117e-01,1.520e-02,2.960e-02,4.440e-02,6.770e-02,0.000e+00,0.000e+00,1.250e-02,1.800e-02,5.740e-02,8.190e-02,3.380e-02,5.170e-02
 +7.5195,1.120e+00,5.841e-01,7.100e-03,1.280e-02,4.380e-02,5.450e-02,3.450e-02,1.243e-01,1.320e-02,3.430e-02,4.110e-02,7.640e-02,0.000e+00,0.000e+00,1.060e-02,2.050e-02,5.530e-02,8.990e-02,3.210e-02,5.750e-02
 +7.5528,1.238e+00,5.727e-01,7.000e-03,1.390e-02,4.250e-02,6.130e-02,3.380e-02,1.369e-01,1.240e-02,4.010e-02,4.000e-02,8.610e-02,0.000e+00,0.000e+00,9.900e-03,2.350e-02,5.510e-02,9.820e-02,3.170e-02,6.390e-02
 +7.5861,1.271e+00,5.664e-01,6.900e-03,1.440e-02,4.170e-02,6.370e-02,3.330e-02,1.392e-01,1.190e-02,4.200e-02,3.930e-02,8.910e-02,0.000e+00,0.000e+00,9.500e-03,2.410e-02,5.500e-02,1.011e-01,3.140e-02,6.640e-02
 +7.6193,1.274e+00,5.799e-01,7.200e-03,1.440e-02,4.280e-02,6.520e-02,3.370e-02,1.372e-01,1.220e-02,4.320e-02,4.010e-02,9.070e-02,0.000e+00,0.000e+00,9.500e-03,2.420e-02,5.680e-02,1.016e-01,3.260e-02,6.760e-02
 +7.6526,1.244e+00,5.811e-01,7.200e-03,1.410e-02,4.260e-02,6.520e-02,3.380e-02,1.308e-01,1.220e-02,4.310e-02,3.980e-02,9.030e-02,0.000e+00,0.000e+00,9.300e-03,2.400e-02,5.690e-02,1.002e-01,3.240e-02,6.680e-02
 +7.6859,1.215e+00,5.769e-01,7.100e-03,1.370e-02,4.180e-02,6.460e-02,3.380e-02,1.249e-01,1.210e-02,4.210e-02,3.930e-02,8.890e-02,0.000e+00,0.000e+00,9.200e-03,2.330e-02,5.650e-02,9.850e-02,3.220e-02,6.600e-02
 +7.7191,1.185e+00,5.652e-01,6.900e-03,1.310e-02,4.080e-02,6.360e-02,3.320e-02,1.198e-01,1.170e-02,4.080e-02,3.820e-02,8.670e-02,0.000e+00,0.000e+00,8.900e-03,2.230e-02,5.520e-02,9.650e-02,3.160e-02,6.520e-02
 +7.7524,1.124e+00,5.633e-01,6.800e-03,1.230e-02,4.010e-02,6.070e-02,3.340e-02,1.119e-01,1.170e-02,3.780e-02,3.780e-02,8.180e-02,0.000e+00,0.000e+00,8.800e-03,2.070e-02,5.500e-02,9.270e-02,3.140e-02,6.240e-02
 +7.7857,1.028e+00,5.689e-01,6.800e-03,1.100e-02,4.000e-02,5.530e-02,3.420e-02,1.005e-01,1.200e-02,3.280e-02,3.830e-02,7.350e-02,0.000e+00,0.000e+00,8.900e-03,1.850e-02,5.550e-02,8.680e-02,3.180e-02,5.720e-02
 +7.8189,9.753e-01,5.808e-01,6.800e-03,1.020e-02,4.040e-02,5.280e-02,3.530e-02,9.340e-02,1.260e-02,2.990e-02,3.930e-02,6.840e-02,0.000e+00,0.000e+00,9.000e-03,1.760e-02,5.650e-02,8.450e-02,3.240e-02,5.440e-02
 +7.8522,1.009e+00,6.096e-01,7.100e-03,1.060e-02,4.160e-02,5.590e-02,3.790e-02,9.340e-02,1.380e-02,3.190e-02,4.200e-02,7.190e-02,0.000e+00,0.000e+00,9.500e-03,1.990e-02,5.910e-02,8.800e-02,3.410e-02,5.610e-02
 +7.8855,8.212e-01,6.400e-01,7.500e-03,8.800e-03,4.290e-02,4.360e-02,4.060e-02,7.620e-02,1.490e-02,2.200e-02,4.500e-02,5.430e-02,0.000e+00,0.000e+00,1.000e-02,1.270e-02,6.130e-02,7.640e-02,3.590e-02,4.760e-02
 +7.9187,7.046e-01,6.699e-01,8.000e-03,7.900e-03,4.410e-02,3.740e-02,4.340e-02,6.350e-02,1.580e-02,1.780e-02,4.780e-02,4.750e-02,0.000e+00,0.000e+00,1.040e-02,1.050e-02,6.330e-02,6.490e-02,3.760e-02,4.260e-02
 +7.9520,6.264e-01,6.980e-01,8.600e-03,7.400e-03,4.530e-02,3.360e-02,4.590e-02,5.430e-02,1.650e-02,1.610e-02,5.040e-02,4.430e-02,0.000e+00,0.000e+00,1.070e-02,9.100e-03,6.510e-02,5.530e-02,3.940e-02,3.980e-02
 +7.9853,6.134e-01,7.232e-01,9.300e-03,7.100e-03,4.620e-02,3.280e-02,4.800e-02,5.260e-02,1.710e-02,1.570e-02,5.280e-02,4.330e-02,0.000e+00,0.000e+00,1.100e-02,9.000e-03,6.660e-02,5.480e-02,4.070e-02,3.900e-02
 +8.0185,6.018e-01,7.478e-01,1.000e-02,6.900e-03,4.700e-02,3.230e-02,5.010e-02,5.110e-02,1.750e-02,1.550e-02,5.540e-02,4.260e-02,0.000e+00,0.000e+00,1.130e-02,8.900e-03,6.790e-02,5.420e-02,4.220e-02,3.820e-02
 +8.0518,5.941e-01,7.767e-01,1.100e-02,6.800e-03,4.800e-02,3.180e-02,5.260e-02,5.000e-02,1.770e-02,1.530e-02,5.830e-02,4.220e-02,0.000e+00,0.000e+00,1.160e-02,8.900e-03,6.910e-02,5.400e-02,4.380e-02,3.770e-02
 +8.0851,5.728e-01,7.980e-01,1.180e-02,6.600e-03,4.860e-02,3.040e-02,5.420e-02,4.750e-02,1.780e-02,1.460e-02,6.030e-02,4.000e-02,0.000e+00,0.000e+00,1.170e-02,8.400e-03,6.990e-02,5.280e-02,4.500e-02,3.640e-02
 +8.1183,5.751e-01,8.071e-01,1.220e-02,6.600e-03,4.870e-02,3.030e-02,5.460e-02,4.760e-02,1.780e-02,1.470e-02,6.110e-02,4.030e-02,0.000e+00,0.000e+00,1.150e-02,8.500e-03,7.060e-02,5.330e-02,4.540e-02,3.650e-02
 +8.1516,5.830e-01,8.116e-01,1.260e-02,6.600e-03,4.830e-02,3.050e-02,5.470e-02,4.820e-02,1.780e-02,1.500e-02,6.130e-02,4.130e-02,0.000e+00,0.000e+00,1.130e-02,8.700e-03,7.110e-02,5.420e-02,4.560e-02,3.690e-02
 +8.1849,6.042e-01,8.087e-01,1.280e-02,6.700e-03,4.780e-02,3.140e-02,5.410e-02,5.030e-02,1.710e-02,1.570e-02,6.120e-02,4.400e-02,0.000e+00,0.000e+00,1.090e-02,9.200e-03,7.130e-02,5.600e-02,4.520e-02,3.820e-02
 +8.2181,6.253e-01,8.194e-01,1.320e-02,6.900e-03,4.800e-02,3.220e-02,5.410e-02,5.250e-02,1.680e-02,1.640e-02,6.240e-02,4.660e-02,0.000e+00,0.000e+00,1.090e-02,9.600e-03,7.270e-02,5.790e-02,4.570e-02,3.940e-02
 +8.2514,6.451e-01,8.424e-01,1.400e-02,7.000e-03,4.900e-02,3.270e-02,5.500e-02,5.460e-02,1.690e-02,1.700e-02,6.520e-02,4.910e-02,0.000e+00,0.000e+00,1.110e-02,1.000e-02,7.490e-02,5.940e-02,4.680e-02,4.060e-02
 +8.2847,6.638e-01,8.572e-01,1.500e-02,7.200e-03,4.940e-02,3.350e-02,5.540e-02,5.630e-02,1.720e-02,1.760e-02,6.730e-02,5.140e-02,0.000e+00,0.000e+00,1.150e-02,1.030e-02,7.630e-02,6.110e-02,4.740e-02,4.200e-02
 +8.3179,6.814e-01,8.643e-01,1.540e-02,7.400e-03,4.960e-02,3.410e-02,5.500e-02,5.810e-02,1.760e-02,1.810e-02,6.890e-02,5.360e-02,0.000e+00,0.000e+00,1.190e-02,1.060e-02,7.750e-02,6.230e-02,4.760e-02,4.300e-02
 +8.3512,7.006e-01,8.722e-01,1.570e-02,7.700e-03,4.990e-02,3.470e-02,5.490e-02,6.010e-02,1.800e-02,1.860e-02,7.070e-02,5.580e-02,0.000e+00,0.000e+00,1.220e-02,1.080e-02,7.860e-02,6.380e-02,4.790e-02,4.430e-02
 +8.3845,7.217e-01,8.842e-01,1.640e-02,8.100e-03,5.010e-02,3.550e-02,5.520e-02,6.200e-02,1.840e-02,1.910e-02,7.270e-02,5.810e-02,0.000e+00,0.000e+00,1.260e-02,1.100e-02,7.980e-02,6.530e-02,4.840e-02,4.590e-02
 +8.4177,7.514e-01,8.878e-01,1.690e-02,8.800e-03,4.980e-02,3.660e-02,5.520e-02,6.460e-02,1.840e-02,1.970e-02,7.370e-02,6.150e-02,0.000e+00,0.000e+00,1.270e-02,1.130e-02,8.030e-02,6.710e-02,4.850e-02,4.770e-02
 +8.4510,7.732e-01,8.894e-01,1.760e-02,9.300e-03,4.930e-02,3.730e-02,5.490e-02,6.650e-02,1.830e-02,1.990e-02,7.460e-02,6.400e-02,0.000e+00,0.000e+00,1.280e-02,1.140e-02,8.010e-02,6.860e-02,4.820e-02,4.920e-02
 +8.4843,7.814e-01,8.899e-01,1.840e-02,9.600e-03,4.860e-02,3.740e-02,5.440e-02,6.680e-02,1.810e-02,1.980e-02,7.540e-02,6.470e-02,0.000e+00,0.000e+00,1.280e-02,1.120e-02,8.020e-02,6.940e-02,4.790e-02,5.000e-02
 +8.5175,7.950e-01,8.869e-01,1.920e-02,1.020e-02,4.740e-02,3.760e-02,5.410e-02,6.770e-02,1.780e-02,1.930e-02,7.600e-02,6.530e-02,0.000e+00,0.000e+00,1.280e-02,1.090e-02,7.950e-02,7.020e-02,4.750e-02,5.090e-02
 +8.5508,8.181e-01,8.227e-01,1.790e-02,1.120e-02,4.320e-02,3.810e-02,5.070e-02,6.940e-02,1.620e-02,1.890e-02,7.050e-02,6.690e-02,0.000e+00,0.000e+00,1.190e-02,1.070e-02,7.460e-02,7.160e-02,4.420e-02,5.230e-02
 +8.5841,8.549e-01,7.752e-01,1.740e-02,1.260e-02,4.080e-02,3.920e-02,4.800e-02,7.250e-02,1.550e-02,1.870e-02,6.600e-02,6.990e-02,0.000e+00,0.000e+00,1.130e-02,1.090e-02,7.170e-02,7.370e-02,4.220e-02,5.470e-02
 +8.6173,8.952e-01,7.737e-01,1.900e-02,1.410e-02,4.040e-02,4.030e-02,4.780e-02,7.600e-02,1.560e-02,1.870e-02,6.630e-02,7.390e-02,0.000e+00,0.000e+00,1.140e-02,1.130e-02,7.130e-02,7.590e-02,4.180e-02,5.710e-02
 +8.6506,9.192e-01,7.747e-01,2.120e-02,1.530e-02,3.990e-02,4.060e-02,4.740e-02,7.730e-02,1.600e-02,1.880e-02,6.640e-02,7.710e-02,0.000e+00,0.000e+00,1.150e-02,1.180e-02,7.060e-02,7.740e-02,4.150e-02,5.830e-02
 +8.6839,9.392e-01,7.752e-01,2.370e-02,1.640e-02,3.930e-02,4.090e-02,4.700e-02,7.820e-02,1.640e-02,1.900e-02,6.610e-02,8.030e-02,0.000e+00,0.000e+00,1.140e-02,1.230e-02,6.960e-02,7.870e-02,4.100e-02,5.920e-02
 +8.7171,9.573e-01,7.854e-01,2.640e-02,1.710e-02,3.920e-02,4.120e-02,4.700e-02,7.930e-02,1.720e-02,1.900e-02,6.690e-02,8.330e-02,0.000e+00,0.000e+00,1.150e-02,1.270e-02,6.940e-02,7.990e-02,4.100e-02,6.050e-02
 +8.7504,9.622e-01,7.976e-01,2.930e-02,1.750e-02,3.920e-02,4.090e-02,4.700e-02,7.930e-02,1.810e-02,1.860e-02,6.780e-02,8.470e-02,0.000e+00,0.000e+00,1.170e-02,1.280e-02,6.940e-02,8.010e-02,4.110e-02,6.080e-02
 +8.7837,9.583e-01,8.105e-01,3.160e-02,1.790e-02,3.970e-02,4.010e-02,4.720e-02,7.850e-02,1.880e-02,1.810e-02,6.900e-02,8.500e-02,0.000e+00,0.000e+00,1.180e-02,1.290e-02,6.970e-02,7.980e-02,4.120e-02,6.040e-02
 +8.8169,9.350e-01,8.190e-01,3.210e-02,1.770e-02,4.050e-02,3.780e-02,4.720e-02,7.680e-02,1.920e-02,1.610e-02,6.980e-02,8.480e-02,0.000e+00,0.000e+00,1.180e-02,1.260e-02,6.990e-02,7.720e-02,4.160e-02,5.860e-02
 +8.8502,9.429e-01,8.271e-01,3.330e-02,1.880e-02,4.110e-02,3.750e-02,4.710e-02,7.670e-02,1.970e-02,1.570e-02,7.070e-02,8.610e-02,0.000e+00,0.000e+00,1.200e-02,1.270e-02,6.970e-02,7.750e-02,4.170e-02,5.900e-02
 +8.8835,9.363e-01,8.364e-01,3.450e-02,1.930e-02,4.190e-02,3.710e-02,4.700e-02,7.400e-02,2.030e-02,1.550e-02,7.170e-02,8.650e-02,0.000e+00,0.000e+00,1.220e-02,1.260e-02,6.990e-02,7.790e-02,4.170e-02,5.820e-02
 +8.9167,9.137e-01,8.463e-01,3.580e-02,1.900e-02,4.240e-02,3.590e-02,4.720e-02,7.140e-02,2.090e-02,1.510e-02,7.280e-02,8.440e-02,0.000e+00,0.000e+00,1.250e-02,1.230e-02,7.010e-02,7.700e-02,4.190e-02,5.730e-02
 +8.9500,8.269e-01,8.538e-01,3.700e-02,1.590e-02,4.300e-02,3.260e-02,4.710e-02,6.540e-02,2.160e-02,1.410e-02,7.360e-02,7.510e-02,0.000e+00,0.000e+00,1.270e-02,1.120e-02,7.020e-02,7.190e-02,4.210e-02,5.350e-02
 +8.9833,7.878e-01,8.658e-01,3.760e-02,1.540e-02,4.460e-02,3.090e-02,4.720e-02,6.190e-02,2.160e-02,1.330e-02,7.540e-02,7.050e-02,0.000e+00,0.000e+00,1.270e-02,1.050e-02,6.990e-02,6.900e-02,4.220e-02,5.190e-02
