energy,total.dn,total.up,Mn.s.up,Mn.s.dn,Mn.p.up,Mn.p.dn,Mn.d.up,Mn.d.dn,Li.s.up,Li.s.dn,Li.p.up,Li.p.dn,Li.d.up,Li.d.dn,Sb.s.up,Sb.s.dn,Sb.p.up,Sb.p.dn,Sb.d.up,Sb.d.dn
 -5.7567,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.7376,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.7185,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.6993,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.6802,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.6611,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.6420,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.6229,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.6038,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.5846,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.5655,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.5464,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.5273,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.5082,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.4890,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.4699,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.4508,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.4317,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.4126,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.3935,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.3743,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.3552,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.3361,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.3170,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.2979,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.2788,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.2596,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.2405,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.2214,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.2023,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.1832,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.1640,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.1449,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.1258,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.1067,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.0876,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.0685,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.0493,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.0302,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -5.0111,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -4.9920,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -4.9729,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -4.9537,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -4.9346,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -4.9155,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -4.8964,0.000e+00,4.600e-02,6.900e-03,0.000e+00,1.000e-04,0.000e+00,2.300e-03,0.000e+00,1.400e-03,0.000e+00,1.200e-03,0.000e+00,0.000e+00,0.000e+00,3.000e-04,0.000e+00,1.110e-02,0.000e+00,0.000e+00,0.000e+00
 -4.8773,0.000e+00,8.550e-02,1.280e-02,0.000e+00,1.000e-04,0.000e+00,4.300e-03,0.000e+00,2.600e-03,0.000e+00,2.200e-03,0.000e+00,0.000e+00,0.000e+00,6.000e-04,0.000e+00,2.070e-02,0.000e+00,0.000e+00,0.000e+00
 -4.8582,0.000e+00,9.690e-02,1.440e-02,0.000e+00,3.000e-04,0.000e+00,4.900e-03,0.000e+00,2.800e-03,0.000e+00,2.400e-03,0.000e+00,0.000e+00,0.000e+00,8.000e-04,0.000e+00,2.340e-02,0.000e+00,0.000e+00,0.000e+00
 -4.8390,0.000e+00,1.211e-01,1.790e-02,0.000e+00,4.000e-04,0.000e+00,6.600e-03,0.000e+00,3.600e-03,0.000e+00,2.800e-03,0.000e+00,0.000e+00,0.000e+00,1.100e-03,0.000e+00,2.940e-02,0.000e+00,0.000e+00,0.000e+00
 -4.8199,0.000e+00,1.386e-01,2.030e-02,0.000e+00,4.000e-04,0.000e+00,7.600e-03,0.000e+00,4.000e-03,0.000e+00,3.400e-03,0.000e+00,0.000e+00,0.000e+00,1.400e-03,0.000e+00,3.360e-02,0.000e+00,0.000e+00,0.000e+00
 -4.8008,0.000e+00,1.527e-01,2.230e-02,0.000e+00,7.000e-04,0.000e+00,8.500e-03,0.000e+00,4.400e-03,0.000e+00,3.800e-03,0.000e+00,0.000e+00,0.000e+00,1.700e-03,0.000e+00,3.680e-02,0.000e+00,0.000e+00,0.000e+00
 -4.7817,0.000e+00,1.737e-01,2.520e-02,0.000e+00,7.000e-04,0.000e+00,1.000e-02,0.000e+00,5.000e-03,0.000e+00,4.200e-03,0.000e+00,0.000e+00,0.000e+00,2.000e-03,0.000e+00,4.190e-02,0.000e+00,0.000e+00,0.000e+00
 -4.7626,0.000e+00,1.971e-01,2.840e-02,0.000e+00,1.000e-03,0.000e+00,1.160e-02,0.000e+00,5.600e-03,0.000e+00,5.000e-03,0.000e+00,0.000e+00,0.000e+00,2.400e-03,0.000e+00,4.760e-02,0.000e+00,1.000e-04,0.000e+00
 -4.7434,0.000e+00,2.131e-01,3.050e-02,0.000e+00,1.000e-03,0.000e+00,1.290e-02,0.000e+00,5.800e-03,0.000e+00,5.600e-03,0.000e+00,0.000e+00,0.000e+00,2.700e-03,0.000e+00,5.150e-02,0.000e+00,1.000e-04,0.000e+00
 -4.7243,0.000e+00,2.339e-01,3.330e-02,0.000e+00,1.300e-03,0.000e+00,1.420e-02,0.000e+00,6.400e-03,0.000e+00,6.000e-03,0.000e+00,0.000e+00,0.000e+00,3.100e-03,0.000e+00,5.670e-02,0.000e+00,1.000e-04,0.000e+00
 -4.7052,0.000e+00,2.538e-01,3.590e-02,0.000e+00,1.300e-03,0.000e+00,1.600e-02,0.000e+00,6.900e-03,0.000e+00,6.800e-03,0.000e+00,0.000e+00,0.000e+00,3.500e-03,0.000e+00,6.150e-02,0.000e+00,3.000e-04,0.000e+00
 -4.6861,0.000e+00,2.692e-01,3.770e-02,0.000e+00,1.600e-03,0.000e+00,1.750e-02,0.000e+00,7.300e-03,0.000e+00,7.000e-03,0.000e+00,0.000e+00,0.000e+00,4.000e-03,0.000e+00,6.520e-02,0.000e+00,3.000e-04,0.000e+00
 -4.6670,0.000e+00,2.847e-01,3.960e-02,0.000e+00,1.600e-03,0.000e+00,1.930e-02,0.000e+00,7.500e-03,0.000e+00,7.400e-03,0.000e+00,0.000e+00,0.000e+00,4.500e-03,0.000e+00,6.870e-02,0.000e+00,3.000e-04,0.000e+00
 -4.6479,0.000e+00,3.012e-01,4.150e-02,0.000e+00,1.900e-03,0.000e+00,2.090e-02,0.000e+00,7.900e-03,0.000e+00,7.800e-03,0.000e+00,0.000e+00,0.000e+00,4.900e-03,0.000e+00,7.270e-02,0.000e+00,3.000e-04,0.000e+00
 -4.6287,0.000e+00,3.179e-01,4.350e-02,0.000e+00,2.100e-03,0.000e+00,2.290e-02,0.000e+00,8.100e-03,0.000e+00,8.200e-03,0.000e+00,0.000e+00,0.000e+00,5.400e-03,0.000e+00,7.700e-02,0.000e+00,4.000e-04,0.000e+00
 -4.6096,0.000e+00,3.351e-01,4.560e-02,0.000e+00,2.200e-03,0.000e+00,2.450e-02,0.000e+00,8.500e-03,0.000e+00,8.800e-03,0.000e+00,0.000e+00,0.000e+00,5.800e-03,0.000e+00,8.100e-02,0.000e+00,4.000e-04,0.000e+00
 -4.5905,0.000e+00,3.554e-01,4.800e-02,0.000e+00,2.500e-03,0.000e+00,2.710e-02,0.000e+00,8.900e-03,0.000e+00,9.400e-03,0.000e+00,0.000e+00,0.000e+00,6.400e-03,0.000e+00,8.580e-02,0.000e+00,4.000e-04,0.000e+00
 -4.5714,0.000e+00,3.791e-01,5.060e-02,0.000e+00,2.700e-03,0.000e+00,3.050e-02,0.000e+00,9.200e-03,0.000e+00,9.800e-03,0.000e+00,0.000e+00,0.000e+00,7.200e-03,0.000e+00,9.130e-02,0.000e+00,4.000e-04,0.000e+00
 -4.5523,0.000e+00,4.025e-01,5.310e-02,0.000e+00,3.000e-03,0.000e+00,3.380e-02,0.000e+00,9.600e-03,0.000e+00,1.040e-02,0.000e+00,0.000e+00,0.000e+00,7.800e-03,0.000e+00,9.700e-02,0.000e+00,5.000e-04,0.000e+00
 -4.5331,0.000e+00,4.259e-01,5.570e-02,0.000e+00,3.300e-03,0.000e+00,3.710e-02,0.000e+00,1.000e-02,0.000e+00,1.100e-02,0.000e+00,0.000e+00,0.000e+00,8.500e-03,0.000e+00,1.023e-01,0.000e+00,7.000e-04,0.000e+00
 -4.5140,0.000e+00,4.498e-01,5.830e-02,0.000e+00,3.600e-03,0.000e+00,4.050e-02,0.000e+00,1.040e-02,0.000e+00,1.180e-02,0.000e+00,0.000e+00,0.000e+00,9.200e-03,0.000e+00,1.082e-01,0.000e+00,8.000e-04,0.000e+00
 -4.4949,0.000e+00,4.989e-01,6.390e-02,0.000e+00,4.000e-03,0.000e+00,4.780e-02,0.000e+00,1.110e-02,0.000e+00,1.280e-02,0.000e+00,0.000e+00,0.000e+00,1.060e-02,0.000e+00,1.195e-01,0.000e+00,8.000e-04,0.000e+00
 -4.4758,0.000e+00,5.671e-01,7.170e-02,0.000e+00,4.600e-03,0.000e+00,5.850e-02,0.000e+00,1.190e-02,0.000e+00,1.440e-02,0.000e+00,0.000e+00,0.000e+00,1.260e-02,0.000e+00,1.354e-01,0.000e+00,8.000e-04,0.000e+00
 -4.4567,5.190e-02,5.752e-01,7.210e-02,6.400e-03,4.800e-03,0.000e+00,6.030e-02,5.000e-04,1.210e-02,1.800e-03,1.480e-02,1.400e-03,0.000e+00,0.000e+00,1.290e-02,2.000e-04,1.371e-01,1.510e-02,9.000e-04,0.000e+00
 -4.4376,9.310e-02,5.651e-01,7.030e-02,1.130e-02,5.000e-03,1.000e-04,5.890e-02,9.000e-04,1.200e-02,3.200e-03,1.440e-02,2.600e-03,0.000e+00,0.000e+00,1.260e-02,4.000e-04,1.350e-01,2.700e-02,9.000e-04,0.000e+00
 -4.4184,9.850e-02,5.829e-01,7.200e-02,1.190e-02,5.400e-03,3.000e-04,6.210e-02,9.000e-04,1.240e-02,3.400e-03,1.500e-02,2.800e-03,0.000e+00,0.000e+00,1.300e-02,6.000e-04,1.392e-01,2.860e-02,1.000e-03,0.000e+00
 -4.3993,1.233e-01,6.000e-01,7.350e-02,1.480e-02,5.600e-03,3.000e-04,6.480e-02,1.100e-03,1.260e-02,4.200e-03,1.560e-02,3.600e-03,0.000e+00,0.000e+00,1.350e-02,8.000e-04,1.433e-01,3.580e-02,1.000e-03,0.000e+00
 -4.3802,1.434e-01,6.165e-01,7.500e-02,1.710e-02,5.900e-03,3.000e-04,6.770e-02,1.400e-03,1.310e-02,5.000e-03,1.600e-02,4.200e-03,0.000e+00,0.000e+00,1.390e-02,1.000e-03,1.472e-01,4.170e-02,1.100e-03,0.000e+00
 -4.3611,1.572e-01,6.290e-01,7.590e-02,1.870e-02,6.300e-03,6.000e-04,6.990e-02,1.500e-03,1.330e-02,5.400e-03,1.640e-02,4.800e-03,0.000e+00,0.000e+00,1.420e-02,1.200e-03,1.502e-01,4.600e-02,1.100e-03,0.000e+00
 -4.3420,1.782e-01,6.314e-01,7.540e-02,2.100e-02,6.400e-03,6.000e-04,7.140e-02,1.700e-03,1.330e-02,6.000e-03,1.660e-02,5.200e-03,0.000e+00,0.000e+00,1.430e-02,1.400e-03,1.508e-01,5.220e-02,1.100e-03,0.000e+00
 -4.3229,1.943e-01,6.348e-01,7.500e-02,2.280e-02,6.800e-03,8.000e-04,7.310e-02,1.900e-03,1.350e-02,6.700e-03,1.660e-02,6.000e-03,0.000e+00,0.000e+00,1.430e-02,1.700e-03,1.513e-01,5.680e-02,1.200e-03,1.000e-04
 -4.3037,2.140e-01,6.408e-01,7.490e-02,2.500e-02,7.000e-03,9.000e-04,7.520e-02,2.100e-03,1.360e-02,7.300e-03,1.680e-02,6.400e-03,0.000e+00,0.000e+00,1.450e-02,2.000e-03,1.529e-01,6.270e-02,1.400e-03,1.000e-04
 -4.2846,2.342e-01,6.501e-01,7.530e-02,2.720e-02,7.200e-03,1.100e-03,7.810e-02,2.400e-03,1.380e-02,7.900e-03,1.710e-02,7.000e-03,0.000e+00,0.000e+00,1.480e-02,2.200e-03,1.548e-01,6.860e-02,1.400e-03,1.000e-04
 -4.2655,2.530e-01,6.596e-01,7.560e-02,2.920e-02,7.600e-03,1.100e-03,8.090e-02,2.600e-03,1.400e-02,8.500e-03,1.750e-02,7.800e-03,0.000e+00,0.000e+00,1.500e-02,2.600e-03,1.572e-01,7.430e-02,1.500e-03,2.000e-04
 -4.2464,2.647e-01,6.736e-01,7.640e-02,3.030e-02,7.800e-03,1.400e-03,8.450e-02,2.900e-03,1.430e-02,8.700e-03,1.790e-02,8.200e-03,0.000e+00,0.000e+00,1.540e-02,2.900e-03,1.605e-01,7.790e-02,1.600e-03,3.000e-04
 -4.2273,2.777e-01,6.915e-01,7.770e-02,3.160e-02,8.200e-03,1.400e-03,8.880e-02,3.100e-03,1.470e-02,9.100e-03,1.830e-02,8.600e-03,0.000e+00,0.000e+00,1.570e-02,3.200e-03,1.644e-01,8.200e-02,1.600e-03,3.000e-04
 -4.2081,2.923e-01,7.131e-01,7.930e-02,3.300e-02,8.500e-03,1.700e-03,9.390e-02,3.300e-03,1.510e-02,9.400e-03,1.930e-02,9.000e-03,0.000e+00,0.000e+00,1.620e-02,3.600e-03,1.694e-01,8.630e-02,1.700e-03,3.000e-04
 -4.1890,3.072e-01,7.330e-01,8.070e-02,3.450e-02,8.900e-03,1.900e-03,9.870e-02,3.500e-03,1.560e-02,9.800e-03,1.950e-02,9.800e-03,0.000e+00,0.000e+00,1.660e-02,4.000e-03,1.740e-01,9.100e-02,1.800e-03,4.000e-04
 -4.1699,3.223e-01,7.534e-01,8.210e-02,3.590e-02,9.300e-03,2.000e-03,1.040e-01,3.800e-03,1.600e-02,1.020e-02,2.010e-02,1.020e-02,0.000e+00,0.000e+00,1.710e-02,4.200e-03,1.786e-01,9.550e-02,1.800e-03,4.000e-04
 -4.1508,3.338e-01,7.746e-01,8.360e-02,3.690e-02,9.500e-03,2.200e-03,1.093e-01,3.900e-03,1.640e-02,1.070e-02,2.070e-02,1.060e-02,0.000e+00,0.000e+00,1.750e-02,4.600e-03,1.833e-01,9.920e-02,1.800e-03,4.000e-04
 -4.1317,3.480e-01,7.968e-01,8.520e-02,3.820e-02,9.800e-03,2.400e-03,1.152e-01,4.200e-03,1.690e-02,1.090e-02,2.130e-02,1.100e-02,0.000e+00,0.000e+00,1.800e-02,4.900e-03,1.882e-01,1.035e-01,1.900e-03,4.000e-04
 -4.1126,3.628e-01,8.598e-01,9.140e-02,3.960e-02,1.040e-02,2.700e-03,1.278e-01,4.400e-03,1.810e-02,1.130e-02,2.310e-02,1.140e-02,0.000e+00,0.000e+00,1.940e-02,5.300e-03,2.027e-01,1.082e-01,2.000e-03,4.000e-04
 -4.0934,3.812e-01,9.015e-01,9.510e-02,4.130e-02,1.090e-02,2.900e-03,1.373e-01,4.600e-03,1.920e-02,1.180e-02,2.460e-02,1.220e-02,0.000e+00,0.000e+00,2.020e-02,5.800e-03,2.122e-01,1.138e-01,2.200e-03,5.000e-04
 -4.0743,4.005e-01,9.695e-01,1.014e-01,4.300e-02,1.180e-02,3.200e-03,1.508e-01,5.200e-03,2.040e-02,1.220e-02,2.640e-02,1.280e-02,0.000e+00,0.000e+00,2.110e-02,6.300e-03,2.279e-01,1.197e-01,2.700e-03,6.000e-04
 -4.0552,4.189e-01,9.367e-01,9.600e-02,4.470e-02,1.180e-02,3.500e-03,1.503e-01,5.500e-03,1.960e-02,1.270e-02,2.540e-02,1.320e-02,0.000e+00,0.000e+00,2.070e-02,6.800e-03,2.197e-01,1.255e-01,2.600e-03,7.000e-04
 -4.0361,4.377e-01,9.378e-01,9.460e-02,4.650e-02,1.200e-02,3.700e-03,1.543e-01,5.900e-03,1.970e-02,1.310e-02,2.520e-02,1.400e-02,0.000e+00,0.000e+00,2.070e-02,7.300e-03,2.198e-01,1.312e-01,2.900e-03,8.000e-04
 -4.0170,4.569e-01,9.330e-01,9.260e-02,4.820e-02,1.230e-02,4.000e-03,1.573e-01,6.300e-03,1.950e-02,1.360e-02,2.460e-02,1.480e-02,0.000e+00,0.000e+00,2.060e-02,7.700e-03,2.182e-01,1.372e-01,2.900e-03,1.000e-03
 -3.9978,4.773e-01,9.319e-01,9.090e-02,5.010e-02,1.250e-02,4.300e-03,1.611e-01,6.700e-03,1.950e-02,1.420e-02,2.470e-02,1.560e-02,0.000e+00,0.000e+00,2.060e-02,8.300e-03,2.176e-01,1.436e-01,2.800e-03,1.000e-03
 -3.9787,4.997e-01,9.382e-01,9.010e-02,5.210e-02,1.270e-02,4.500e-03,1.664e-01,7.100e-03,1.960e-02,1.470e-02,2.470e-02,1.650e-02,0.000e+00,0.000e+00,2.070e-02,8.900e-03,2.185e-01,1.507e-01,2.800e-03,1.100e-03
